Y,X1,X2,X3,X4,X5,X6,X7,X8
Not Won,37,2,0,76.67941359,75.54578386,62.75072854,17.5471783,71.99300169
Won,48,8,0,47.87585567,43.56794483,46.77120315,57.51014016,56.67222665
Won,56,0,1,50.17579279,59.87786302,45.01373825,15.2840791,42.57141458
Not Won,37,6,0,61.09498518,69.71400071,42.88148743,57.90783455,74.11326138
Won,44,0,1,48.96710085,58.22054764,51.99448146,53.53063186,58.61896604
Not Won,35,0,0,63.64412592,61.24582734,64.31885528,50.11267832,72.93168065
Not Won,70,2,0,2.947494383,15.83866948,40.7629396,66.1402379,16.93199793
Won,49,10,0,50.43763409,48.34609378,52.74353683,42.1857965,51.90407119
Not Won,40,3,1,47.06623973,45.00095518,46.97950778,76.65009267,72.16551266
Won,52,9,0,46.21205854,46.35688234,36.97555697,47.99933449,55.18317145
Not Won,54,3,0,35.13098315,57.10600584,54.4816146,40.18114954,33.46423203
Not Won,28,1,0,62.47176548,57.37398913,72.589499,74.41180869,81.60724448
Won,51,7,0,47.94946279,43.50764769,50.73394242,40.28782713,55.46188351
Won,54,9,1,48.37743263,45.52521499,62.32349504,26.33786968,40.21828401
Won,45,9,1,48.28252826,46.09881899,63.1256585,51.48404561,56.09359562
Won,49,8,0,42.79567928,54.87163351,59.25201371,38.61646571,48.11618386
Not Won,67,3,0,14.00930465,49.01817842,24.63141217,57.16702359,14.02499652
Won,65,10,0,22.99871731,32.33884791,34.78033972,47.11204391,30.43872337
Not Won,41,3,1,53.41885691,45.11121357,46.50491973,73.9281835,67.3850661
Not Won,46,3,0,38.52488365,40.43639262,18.67526283,96.04033002,66.45997332
Not Won,41,5,0,30.93898227,74.30096439,86.3296502,33.21786976,58.94847356
Won,62,8,1,28.5251689,30.12082195,42.42604583,51.34263117,27.89755358
Won,54,10,1,51.54187722,36.54803065,55.27889664,34.32777362,41.60010364
Not Won,27,3,0,84.19273762,22.68853652,64.72969211,94.45413225,87.28798712
Won,56,10,1,41.13838599,38.70716349,38.82443575,52.33733151,42.27341443
Won,56,8,1,48.12468189,42.26419023,52.08341088,29.20947091,40.64517684
Not Won,36,1,0,46.90672175,59.31711795,77.85688664,56.46897335,71.66503586
Won,61,9,1,32.71661502,38.81184639,39.69555823,40.51070732,35.05796092
Won,53,9,0,48.2692103,46.26160671,43.75347937,42.47252905,45.08047994
Won,73,9,1,30.59019367,30.12565964,29.38262007,16.26340235,21.31314073
Won,63,7,1,36.90748472,41.81326783,31.29573778,32.22075989,35.98797402
Won,60,9,1,38.24862661,20.83914749,34.59199391,60.74236051,36.72602189
Not Won,76,1,0,31.04093768,29.0004505,28.30034341,10.61849637,12.00533903
Not Won,12,6,0,83.49996375,87.04552522,92.34298018,67.03756034,96.03794367
Not Won,24,1,0,56.53242958,86.09087995,89.16758117,49.43632617,85.72348842
Won,45,7,1,62.70587571,36.67323179,39.6148058,60.97110714,64.63215573
Won,61,8,1,42.53802116,40.61675277,47.77012766,16.16718706,38.42700706
Won,64,7,1,43.36281368,44.50638265,43.89803915,11.40508331,29.94447387
Not Won,41,0,0,48.37950067,48.0016572,77.21992966,50.68822465,60.46116912
Won,54,8,0,38.1087745,54.11465376,38.0384394,46.7983253,43.74023168
Won,51,9,1,48.81636643,46.17621937,25.52348167,61.13493672,55.05863469
Not Won,45,3,0,44.1422904,46.12067655,40.6978763,74.42857434,58.21235064
Won,61,9,1,48.64901062,43.70397074,36.87201784,21.79989682,37.26359559
Not Won,42,4,0,39.62432582,75.2027304,75.06040321,32.22242976,57.72991804
Won,67,8,1,38.33618213,40.04950463,20.38578659,24.09548216,34.41055335
Won,59,0,1,61.03724687,48.67217203,32.51699695,7.580280249,48.76299143
Not Won,69,0,0,35.35757686,42.9381513,38.06894679,5.896784682,25.19165149
Not Won,85,1,0,16.62362478,10.23536552,12.19468573,26.37689492,4.206884069
Not Won,92,4,0,8.3465644,3.118985261,10.87767548,8.997484039,1.23116079
Won,56,10,1,48.43041754,34.24131362,60.84072303,27.27086397,39.894334
Not Won,49,3,0,65.76665184,61.66778916,64.17535179,3.505511833,52.27013241
Not Won,71,1,0,32.9716899,36.66632491,38.49032261,8.969237875,22.10820741
Won,47,0,1,65.1027953,42.81150727,58.43095047,32.66233929,57.65719087
Not Won,21,6,0,85.43915033,85.59475654,84.98532997,39.07499052,87.72411197
Won,75,0,1,30.371998,26.01358323,25.16504004,22.44427851,14.55733688
Not Won,49,3,0,93.79009565,54.42641473,5.888425453,18.52161567,72.55919251
Won,51,8,1,41.61600167,47.84670352,23.61869496,67.98757513,52.59698817
Won,60,9,1,34.66069802,20.85991368,41.76833552,62.58176523,32.649914
Not Won,49,3,0,43.36372545,57.07990165,72.62638631,25.79601143,46.43382467
Won,61,8,1,48.84371837,40.87131672,46.61738776,17.52391411,32.83973004
Not Won,31,8,0,52.47152372,54.22761349,54.51624971,94.07384379,80.65105388
Won,43,8,1,58.61066351,73.06746552,73.09055399,10.93681721,61.6286428
Not Won,46,2,0,40.85338303,67.87337393,34.54705417,57.96079288,59.59260616
Won,47,9,1,44.9967745,43.67326782,58.54793853,57.82752285,51.42722711
Won,52,9,1,42.88094798,41.65582217,40.13762033,55.67544195,50.10056423
Won,51,9,1,39.3241956,37.57145244,43.26052128,68.24099991,49.55802357
Won,51,8,0,44.60751667,40.44417323,45.54424599,53.68917838,50.63520309
Won,54,8,0,45.2241876,40.94538224,39.35046341,50.88746346,44.93343302
Not Won,39,3,0,71.71617827,62.89949071,33.50689306,52.62524927,74.80118361
Not Won,32,1,0,43.16246557,70.97191986,71.91218119,67.11446198,74.1816799
Won,86,2,0,11.1461679,4.905710305,5.078270056,34.90683265,5.948936787
Won,48,9,1,50.20817364,46.79000196,35.12084394,62.69711228,58.16899121
Not Won,43,7,0,47.88490219,75.64774454,53.37021669,40.31386203,59.17565676
Not Won,44,2,1,47.76394687,46.39412858,69.72338275,45.0217204,60.99959984
Not Won,26,4,0,71.15925745,78.96899239,70.21451578,53.66324864,86.38608207
Won,54,7,0,42.44895117,47.73408971,41.78290116,42.22899946,46.75008734
Not Won,57,3,0,18.08773341,29.8008548,43.54485868,81.19201233,31.69588286
Not Won,23,5,0,78.35303939,67.60488991,82.25269732,56.78113535,90.57382382
Won,51,0,1,52.38011723,51.07887139,48.00157796,28.35159915,55.23340934
Not Won,27,3,0,51.8628845,70.03906368,88.75437801,66.40390873,78.90362375
Not Won,27,0,0,73.90614961,68.90016731,30.58086552,83.73715911,94.56456629
Won,53,9,0,47.01070795,24.04385889,62.42979253,52.22998075,41.62449466
Won,54,0,1,52.58032006,53.16733908,51.04026713,20.23650201,45.71219969
Won,54,8,0,40.69479544,37.90152846,44.46761627,49.1073881,49.09323792
Not Won,46,3,1,48.2624336,32.75617484,61.83576234,63.39667613,56.09038097
Not Won,3,6,0,82.05150713,99,99,91.68098745,99
Not Won,48,6,0,74.87931424,58.44743095,51.34937089,3.767308332,60.87645311
Not Won,74,3,1,37.86537164,35.12023509,30.98959085,4.668234229,15.08406685
Won,52,0,1,54.63464024,48.13121123,44.69836925,30.65820621,54.66543484
Not Won,34,8,0,41.1296278,70.03198461,45.42568833,79.40302877,82.27798784
Not Won,69,2,0,72.56776533,3.662525921,2.767282474,56.97434882,11.31180696
Not Won,44,2,0,34.16502845,30.76426361,52.71650856,79.12610365,75.48082707
Won,55,0,1,58.66682805,48.27048641,29.68132672,30.82723721,49.90478968
Won,56,8,1,46.76208328,48.38846586,45.86376742,28.08734503,41.86011421
Not Won,50,2,0,40.837634,30.74401008,31.52796209,78.19069276,58.05202295
Won,49,0,1,55.27007278,59.0662965,35.13325305,34.52443199,61.01347665
Won,59,9,1,33.37299777,32.66075107,47.41486021,50.23794567,33.79120622
Not Won,27,1,0,63.01210552,79.68970437,82.05874892,47.01129934,84.34794394
Not Won,60,1,0,9.749947233,16.48886148,83.56101838,61.46670807,19.53830898
Not Won,27,1,0,70.85616795,68.59719942,72.32066821,57.09601529,82.94591844
Not Won,28,2,0,97.47838041,89.69509086,8.134756874,57.48820188,94.1259971
Not Won,80,0,0,17.05082165,15.61053632,37.26632789,16.84158684,4.794848853
Won,71,9,0,36.66462093,39.63291534,32.29510142,10.74770324,19.92543307
Not Won,15,3,0,78.57441477,76.21469639,80.5031288,80.69643379,95.36612243
Won,53,7,1,33.10704225,36.0786988,52.27258673,63.45914172,39.60635259
Not Won,75,1,0,25.68181354,21.20405481,19.53991494,37.3985192,16.01346268
Not Won,32,1,0,37.85047736,61.21078586,70.83013532,89.07367678,
Won,49,0,1,73.92949124,46.57664175,41.05108501,26.74731202,59.54283473
Not Won,45,2,0,46.20138434,47.18104911,64.9328231,43.33652573,61.35847457
Won,45,10,1,48.66488585,44.76816853,41.67509911,69.6005452,59.72780768
Not Won,40,0,0,52.56510514,59.57326544,52.81141088,60.49828542,66.19225446
Won,50,0,1,51.29229623,50.27976841,59.91574796,29.52348712,48.82337378
Not Won,30,5,0,80.04049149,86.11072908,27.50921402,53.38702645,90.65874207
Won,48,7,0,53.04710602,46.43691701,54.58672303,42.34220627,54.87507009
Won,58,10,0,42.26423772,42.95779214,28.71837035,45.31744989,40.32398496
Not Won,69,3,0,26.41956858,21.63861991,39.15319117,41.89046983,16.42668724
Not Won,92,3,1,1.040874465,3.431126788,12.6271415,14.27484392,1.699027476
Not Won,60,1,1,21.65328728,23.96174496,20.92417299,89.01108483,36.43913326
Not Won,24,6,0,73.4300648,68.70728443,76.62016635,63.96425816,88.60001289
Not Won,89,1,0,1.040984309,16.64506014,10.78184024,15.70657062,5.853683644
Won,63,9,1,33.31585597,30.57764629,36.08843523,48.64075486,29.8091579
Not Won,26,7,0,73.33466565,73.06717845,71.29021384,54.6773362,87.03357692
Not Won,37,1,0,53.51654744,48.98961188,54.67723827,76.07351751,73.64897935
Not Won,41,3,0,56.95679867,55.42869371,57.56143809,48.94646749,65.61620228
Won,58,9,1,45.84440776,38.25716702,39.49481665,37.48224535,39.20582081
Won,50,9,1,46.64010178,43.89478559,50.6406574,48.60914828,51.71740097
Won,57,7,0,39.90180517,42.63918299,27.95485609,48.18471894,47.81127687
Won,62,7,1,50.08259034,45.1700958,41.77979502,10.30922439,32.2676652
Won,49,8,0,45.43662816,41.26818993,36.09973065,61.24951569,59.40893365
Won,45,0,1,48.87442227,56.9782984,54.87915625,45.49540724,59.62432866
Not Won,82,3,0,7.418461597,15.26576046,16.13076487,38.09800973,8.320476163
Won,51,9,1,46.33706862,52.15030523,25.04822637,58.1368746,53.44841929
Won,50,0,1,48.210184,60.09670362,51.17627729,30.64187845,50.87377701
Not Won,34,0,0,47.8599317,55.28901659,45.19184157,88.86271392,80.29205484
Not Won,64,3,0,36.81088424,41.37430399,56.76784061,14.57275318,23.43193574
Won,50,0,1,54.69467933,54.42932567,47.69586146,29.57232273,54.7205888
Not Won,52,2,0,40.52715003,37.95969652,69.25871918,41.48351674,39.81655105
Not Won,39,7,0,68.15036833,56.61941184,28.19539992,65.6631403,76.09038845
Won,47,2,1,27.75244119,42.94038838,59.75320336,76.14238306,46.8229229
Won,65,10,0,43.29816841,41.87008576,29.89411107,24.89882283,28.72588609
Won,45,7,1,34.8982413,34.8982413,34.8982413,34.8982413,34.8982413
Won,51,10,0,40.81839341,48.94812365,47.52165284,50.84120378,48.74335372
Won,58,8,0,24.92556693,36.30359914,41.14291902,53.32740388,47.03942119
Won,68,9,1,42.16460604,26.72201586,38.77804111,21.7749992,24.33617185
Won,45,7,1,48.07832996,47.3959187,50.98126532,59.21685879,60.69565282
Not Won,72,2,1,9.137676825,9.775220696,29.22357269,67.53800115,15.48061969
Won,64,7,1,38.53212116,34.48559743,43.43995612,27.69983468,27.06764628
Not Won,16,5,0,84.03402062,85.15612888,87.32098168,56.46458281,94.50605689
Not Won,65,1,0,18.09664588,28.14157337,50.12622128,50.97586904,19.83814432
Not Won,41,6,0,70.00357206,38.59391572,43.2244096,63.69294968,70.31865339
Not Won,61,3,0,23.54804953,59.06207942,62.76934807,14.21277336,28.95768085
Not Won,34,1,0,50.2383327,40.75580991,53.68173684,92.94320416,82.17033857
Not Won,23,8,0,68.90136859,65.90801134,57.20622818,91.35734638,91.58832972
Not Won,84,0,1,18.09227373,20.02106474,25.61666057,6.970713725,3.258139301
Not Won,83,3,0,2.7228627,6.972605205,7.619074939,53.42599827,9.775109745
Won,63,9,0,37.1575289,56.97362036,17.87774975,31.05606711,32.73860341
Not Won,72,2,1,20.63955673,29.86081619,34.3965028,28.38157346,19.92645634
Not Won,36,3,0,57.39202609,63.42460424,66.94749766,53.42684722,69.49780652
Not Won,42,0,0,45.80098746,56.56457079,65.59665186,53.16089757,60.00985465
Not Won,76,2,0,12.61219134,10.64858071,37.89124844,39.10352279,10.38658668
Not Won,39,2,0,40.6692243,41.28489412,65.52437879,83.4152683,63.25842231
Not Won,62,3,0,30.06986648,36.13341992,68.89436687,22.27742832,22.06869678
Not Won,80,2,0,17.06304779,21.11718879,24.90539758,24.97579171,7.151136894
Won,57,9,1,45.66192309,45.98443058,50.66319331,25.73713883,37.36062215
Not Won,77,1,0,26.34211865,22.40015384,34.94852325,9.946251504,12.10832356
Won,51,10,1,43.79326611,38.09286809,50.71276073,54.90668565,47.67412571
Not Won,70,4,0,4.023937734,22.07655681,75.16212441,30.55738508,9.851275324
Not Won,37,7,0,63.17687155,59.32034225,51.87036184,56.69511479,75.23931834
Won,66,9,1,37.19444161,42.09605828,36.25014439,21.75010228,26.13924229
Won,46,7,1,50.12992636,39.72507269,47.6176379,65.89977129,57.52562519
Not Won,35,0,1,64.67190276,28.85453122,68.19629894,75.53013718,76.81243003
Not Won,47,3,0,37.37804588,47.09121424,41.98220644,75.71518425,54.2966116
Not Won,54,3,0,33.23727489,35.95182067,68.55703404,44.5459721,36.6907314
Won,82,2,0,12.24204754,10.27697151,31.53097554,26.13684352,4.85700197
Not Won,85,2,0,21.29630283,18.22473385,19.16704999,6.203142774,3.479135227
Not Won,23,1,0,99,61.08229458,35.4626152,79.59844835,96.99307934
Not Won,22,4,0,77.61433468,71.27462755,61.46984687,76.96515831,93.37323126
Not Won,31,1,0,56.28777576,64.89075594,64.20839946,72.83258468,77.81893217
Not Won,35,6,0,53.96906543,59.78401358,42.16502989,80.79998745,75.93597272
Not Won,30,7,0,79.77617081,79.40775977,42.35054432,47.59974674,89.95449309
Won,59,7,1,44.83240602,37.09509106,34.98481195,40.25422677,39.84842987
Not Won,44,1,0,41.60019764,55.82896432,67.83062648,50.08065841,55.93817438
Not Won,49,3,0,25.58064184,35.8035714,54.73504505,83.86649645,45.76762093
Won,46,0,1,51.24982449,51.98344689,42.67966813,46.61542908,66.49497269
Not Won,46,1,0,52.47753637,58.09440373,60.58159825,33.08458358,55.25436463
Not Won,46,2,1,38.31431227,32.33311412,51.88225471,84.19143605,53.35153534
Not Won,83,1,0,23.18169901,18.04149522,17.34018573,14.74741596,6.128198961
Not Won,74,0,0,26.59243592,21.3404524,29.83389638,28.43080727,14.40567631
Won,50,8,0,46.75102835,47.53374883,39.18828221,55.49514606,51.00897048
Not Won,33,7,0,96.18804251,90.38395752,48.54265111,7.754380499,81.70882898
Won,55,9,0,44.17789821,40.67028141,38.31068462,48.90498503,43.41131804
Won,58,10,1,44.59784206,34.51210648,43.47448621,36.8876117,41.14321518
Not Won,59,0,0,31.41100263,18.53545043,66.87979783,50.94186893,27.14400138
Won,86,3,0,7.168683395,23.12954477,14.24402158,15.58216455,3.864874817
Not Won,41,4,0,62.37141115,62.06209698,54.93716775,40.20229484,66.08877837
Not Won,38,7,0,56.04638881,47.49432032,64.97668766,59.0038998,73.22538266
Not Won,63,1,0,29.1854297,14.8981384,17.96874397,78.57387577,36.36095547
Not Won,49,2,0,54.31402344,59.15452359,64.40184073,16.29021838,52.7605137
Not Won,28,5,0,73.26363912,91.68981564,51.05725058,52.07537359,79.3953849
Not Won,40,1,1,43.72040202,56.44421759,74.32842069,54.66441292,60.12790552
Not Won,54,2,0,35.92589789,20.19566388,18.2563047,93.72892665,54.0834453
Not Won,38,6,0,21.11471182,90.1535719,48.41240599,91.73085568,46.30223066
Won,48,10,1,59.42305382,30.04145998,53.05413327,53.40639517,54.50254969
Not Won,28,6,0,53.27321708,62.75148864,54.05886512,95.56953924,83.10730063
Won,48,9,1,47.79745178,48.62805324,45.4084499,56.47384436,54.52494095
Won,55,1,0,14.12097114,50.22559206,54.11020704,72.32225217,24.48682035
Won,48,0,1,62.77926035,56.16574556,70.52464319,8.549426424,50.30069995
Won,63,7,1,31.77191223,32.47418722,28.15398752,48.00830957,35.10405104
Won,56,9,1,41.23275773,38.54919976,42.02947023,47.46163655,41.05414565
Not Won,59,2,0,31.96684699,63.04182132,37.56398701,33.31595974,31.90899238
Won,75,9,1,44.33830032,19.05017012,13.92004407,20.54997681,19.91245101
Won,59,10,0,43.1755664,39.88342615,27.61604712,43.80259746,40.6120712
Won,48,9,1,41.40819393,50.33536545,41.02569989,65.76785728,53.84388995
Won,42,2,0,44.22513239,46.08668903,47.02620395,79.82518505,63.29507834
Not Won,67,3,0,36.53009092,43.63064315,48.87211414,8.867480403,21.49669097
Won,50,9,1,50.13976883,44.15431652,51.53783109,43.80955512,49.06085902
Won,70,8,0,36.38071614,36.37529733,25.28935684,20.22120625,21.93731714
Won,64,10,1,25.70403447,25.9286092,44.38335045,50.57987455,25.14782577
Not Won,42,3,0,51.81397183,58.48101627,27.90516171,71.93532472,68.50665529
Not Won,25,3,0,73.75918886,70.58729859,47.06992169,78.36886299,95.36779513
Not Won,23,6,0,81.73515113,82.84363911,80.63459108,41.32341421,86.35061614
Not Won,77,2,1,1.071262719,18.94659065,12.35569778,55.75038993,18.39078526
Won,47,0,1,59.94251562,56.40383337,47.83995789,29.73501452,63.00996512
Won,69,9,1,35.91445585,38.99449554,31.04479969,18.3056326,22.61250851
Not Won,37,0,1,45.93773591,52.48797578,46.9831571,84.99502287,72.6988182
Not Won,80,3,1,8.309504582,12.92848079,20.1675113,44.07745564,6.999910765
Not Won,39,1,0,70.11685769,76.35287024,76.9524343,5.739398126,64.70837372
Not Won,34,0,1,52.36381861,47.95742739,50.63514559,88.20935417,81.2813508
Won,61,9,0,37.57590813,33.68493625,26.92416998,47.19609673,40.56551224
Won,47,8,0,45.58221584,46.31782521,43.06901145,62.18491698,57.74050196
Won,47,0,1,82.99991063,38.48342333,43.17322684,28.07611866,63.5170464
Won,64,10,1,54.87839264,17.96128881,46.07882276,23.56758621,29.12360778
Won,51,8,1,45.77829317,40.69249245,23.30943556,70.38959108,54.48878104
Not Won,27,1,0,76.35221987,70.76088205,55.61767354,61.70962929,88.80837683
Not Won,54,3,0,35.66318429,34.81524997,29.48357053,77.73888801,45.78887747
Not Won,13,2,0,74.95491639,85.36137051,82.94665253,81.76483152,96.1123703
Not Won,33,4,0,59.69575513,41.62279374,68.26826089,75.36342881,78.90133745
Not Won,44,1,1,42.47320904,43.5924474,44.44404723,80.46920523,59.0738042
Not Won,54,2,0,70.47099611,59.23421645,12.09495243,20.40648052,60.94677721
Not Won,42,3,1,32.21858416,48.08445559,39.44423731,96.7999019,65.96791075
Not Won,23,5,0,56.14001482,67.51474903,67.25759882,94.52086578,88.45972068
Won,47,0,1,51.29135677,57.02658372,33.50451681,47.74518001,65.62993549
Not Won,11,4,0,97.35263345,86.33148293,89.28027787,61.37667269,97.3946942
Not Won,26,7,0,74.79735418,74.25678724,78.98303715,44.43826582,87.30974163
Not Won,38,5,0,73.65996914,65.17541016,37.89589735,42.84400131,79.16370087
Not Won,81,3,1,8.855792526,5.104675872,1.522604827,62.70242425,11.77419142
Not Won,43,3,0,93.11820546,27.71914391,29.77351344,44.44335068,82.32449911
Won,55,8,0,39.6962918,30.36181178,34.22138218,68.16835533,44.60476449
Won,53,7,0,41.6273781,40.8736087,48.95948508,51.44615774,45.23992089
Not Won,31,0,0,94.12762058,91.07456276,62.25820625,7.323993975,80.0468674
Not Won,81,2,0,17.92984948,33.18826256,26.67809089,4.142885747,4.015479664
Not Won,76,1,1,7.489849026,15.36502388,17.18180043,59.85210636,12.30077943
Won,50,8,1,40.15153474,51.72217437,50.26738892,52.93177524,46.90687493
Won,66,10,1,23.36356588,29.690076,33.41170671,52.49510179,22.79745747
Not Won,39,6,0,52.54297692,53.10865234,54.11819543,61.97171154,72.97194556
Won,50,7,0,47.753525,51.87492817,48.35316142,42.91250544,48.59117153
Won,64,10,1,35.79833878,23.18880293,38.96167621,46.1905972,27.37471535
Won,60,7,1,37.04358767,36.1682555,40.49216941,38.58705397,39.59590286
Not Won,41,0,0,46.74037227,50.18784472,40.882458,79.290302,68.09158844
Not Won,33,3,0,95.48532956,68.11687487,27.22644122,57.13450401,74.51339801
Not Won,40,4,0,52.7254834,50.65216449,42.1162822,73.96276753,68.74933657
Won,36,5,1,60.67479748,47.65154755,47.64681229,78.5393544,76.72552129
Not Won,51,2,0,34.6280949,44.63659283,37.67765319,72.8207424,48.27048013
Not Won,43,7,0,60.60426502,70.23470459,54.33432177,27.74246684,63.52043358
